"TOA5","LSPS Weather","CR800","31766","CR800.Std.27","CPU:EvapTransWxStation_revB.CR8","24097","Hour"
"TIMESTAMP","RECORD","BattV_Min","AirTF_Min","AirTF_Max","AirTF_Avg","RH_Min","RH_Max","SlrkW_Avg","SlrMJ_Tot","WS_mph_Avg","WS_mph_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_in_Tot"
"TS","RN","Volts","Deg F","Deg F","Deg F","%","%","kW/m^2","MJ/m^2","miles/Hour","miles/Hour","Deg","Deg","inch"
"","","Min","Min","Max","Avg","Min","Max","Avg","Tot","Avg","WVc","WVc","WVc","Tot"
"2016-03-04 21:00:00",14215,12.38,60.96,62.79,61.61,35.04,40.38,0,0.0001423391,2.203,2.203,155.3,6.783,0
"2016-03-04 22:00:00",14216,12.36,59.69,61.94,61.03,36.19,45.62,0,6.562857E-005,3.46,3.46,155.5,11.46,0
"2016-03-04 23:00:00",14217,12.35,58.35,61.03,59.62,45.45,64.67,0,0.000212014,5.928,5.928,173.5,18.44,0
"2016-03-04 24:00:00",14218,12.33,56.71,58.59,57.66,64.71,75.83,0,0.0002221021,4.985,4.985,171,19.44,0
"2016-03-05 01:00:00",14219,12.3,55.07,57.14,56.06,75.56,83.7,0,0.0002322357,3.752,3.752,174.2,19.07,0
"2016-03-05 02:00:00",14220,12.29,52.77,55.44,54.43,83.6,88.4,0,0.0001868071,1.466,1.466,175.6,13.83,0
"2016-03-05 03:00:00",14221,12.25,50.59,53.08,51.8,88.1,93.8,0,7.776268E-005,0.314,0.314,145.2,6.201,0
"2016-03-05 04:00:00",14222,12.23,48.36,50.72,49.5,91.8,95.2,0,8.383686E-005,0.077,0.077,40.41,2.747,0
"2016-03-05 05:00:00",14223,12.2,45.8,48.66,46.89,94.5,96.9,0,0.0001161644,0,0,0,0,0
"2016-03-05 06:00:00",14224,12.18,47.81,51.09,49.92,96.3,97.1,0,7.171959E-005,0.031,0.031,14.15,1.297,0
"2016-03-05 07:00:00",14225,12.18,50.9,52.96,52.13,95.9,96.8,0.002,0.005441527,0.121,0.121,156.9,1.198,0
"2016-03-05 08:00:00",14226,12.19,52.72,55.13,54.01,96.4,98,0.047,0.1707957,0.659,0.659,185.9,11.59,0
"2016-03-05 09:00:00",14227,12.34,54.46,56.16,55.32,97.7,98.5,0.126,0.4525735,2.082,2.082,195.9,24.33,0
"2016-03-05 10:00:00",14228,12.48,55.79,58.53,56.96,96.9,98.6,0.144,0.5190631,1.451,1.451,214.7,26.13,0
"2016-03-05 11:00:00",14229,12.66,58.16,64.27,60.78,70.63,97.1,0.402,1.445942,2.391,2.391,218.4,38.02,0
"2016-03-05 12:00:00",14230,13.1,63.6,68.25,65.78,54.7,75.45,0.793,2.854572,3.281,3.281,164.3,50,0
"2016-03-05 13:00:00",14231,13.08,67.64,71.59,69.35,39.41,65.14,0.794,2.859188,3.529,3.529,165.2,44.95,0
"2016-03-05 14:00:00",14232,13.06,70.5,73.65,71.71,35.99,50.21,0.753,2.710676,3.842,3.842,149.7,32.23,0
"2016-03-05 15:00:00",14233,13.06,72.37,73.94,73.04,36.19,48.41,0.631,2.27115,3.937,3.937,89.6,39.94,0
"2016-03-05 16:00:00",14234,13.05,72.61,74.62,73.75,37.95,46.96,0.537,1.934205,5.43,5.43,96.8,31.4,0
"2016-03-05 17:00:00",14235,13,73.52,75.11,74.31,33.97,46.52,0.334,1.201412,5.647,5.647,101.8,28.47,0
"2016-03-05 18:00:00",14236,12.6,72.5,74.99,73.85,31.64,39.71,0.122,0.4407503,5.313,5.313,111.9,26.08,0
"2016-03-05 19:00:00",14237,12.48,68.87,72.87,70.76,35.08,41.78,0.009,0.03315642,2.173,2.173,129.7,14.35,0
"2016-03-05 20:00:00",14238,12.42,66.64,69.24,67.53,40.46,45.5,0,0.0002179529,2.394,2.394,148.9,11.9,0
"2016-03-05 21:00:00",14239,12.4,61,67.01,64.83,41.51,58.34,0,0.0002300855,1.36,1.36,146.1,14.92,0
"2016-03-05 22:00:00",14240,12.38,59.43,64.86,62.99,44.84,61.89,0,0.0002260848,3.118,3.118,159.9,13.68,0
"2016-03-05 23:00:00",14241,12.35,60.35,64.06,61.99,50.48,65.35,0,0.0003249895,4.003,4.003,162.8,14.73,0
"2016-03-05 24:00:00",14242,12.33,58.17,60.66,59.6,65.25,75.45,0,0.0003068545,3.92,3.92,161,13.43,0
"2016-03-06 01:00:00",14243,12.3,55.68,58.41,57.08,75.35,82.9,0,0.0002251269,2.078,2.078,185.4,15.09,0
"2016-03-06 02:00:00",14244,12.28,54.29,55.93,55,82.6,89.2,0,0.000180747,1.984,1.984,176,16.21,0
"2016-03-06 03:00:00",14245,12.25,51.99,54.66,53.67,88.5,93.7,0,0.0003564486,0.961,0.961,189,10.25,0
"2016-03-06 04:00:00",14246,12.22,50.84,52.66,51.65,93.5,96.4,0,0.0006463753,0.598,0.598,153.1,7.007,0
"2016-03-06 05:00:00",14247,12.19,48.54,52.62,50.56,95,97.8,0,0.0006666369,0.773,0.773,154.2,6.108,0
"2016-03-06 06:00:00",14248,12.18,52.31,53.22,52.82,97.5,98.6,0,0.0007110803,3.367,3.367,163,16.1,0
"2016-03-06 07:00:00",14249,12.18,52.9,55.62,54.32,98.5,99.2,0.001,0.004977192,5.246,5.246,163.5,16.74,0
"2016-03-06 08:00:00",14250,12.19,55.26,56.54,55.81,98.8,99.2,0.039,0.1410526,5.116,5.116,171.2,20.95,0
"2016-03-06 09:00:00",14251,12.28,56.17,59.08,57.31,95.5,99,0.134,0.4824725,4.485,4.485,173.3,19.91,0
"2016-03-06 10:00:00",14252,12.77,58.71,63.85,61.75,75.5,95.9,0.439,1.580269,6.778,6.778,156.6,19.87,0
"2016-03-06 11:00:00",14253,12.97,62.88,67.73,65.35,65.92,78.57,0.514,1.849737,7.614,7.614,158.7,21.04,0
"2016-03-06 12:00:00",14254,13.1,67.11,70.74,68.82,56.05,70.17,0.634,2.283698,8.64,8.64,162.8,22.25,0
"2016-03-06 13:00:00",14255,13.09,69.83,72.69,71.36,49.84,60.24,0.816,2.936167,9.84,9.84,166.3,22.98,0
"2016-03-06 14:00:00",14256,13.08,71.9,73.9,72.85,43.83,55.21,0.793,2.854927,10.24,10.24,166.4,22.35,0
"2016-03-06 15:00:00",14257,13.07,73.28,75.23,74.18,42.51,49.53,0.7,2.521601,10.53,10.53,159.5,20.75,0
"2016-03-06 16:00:00",14258,13,72.97,75.29,74.23,41.84,47.41,0.439,1.57872,10.07,10.07,163.5,21.49,0
"2016-03-06 17:00:00",14259,12.96,72.93,75.12,73.76,41.23,46.73,0.33,1.188228,10.23,10.23,158.9,19.63,0
"2016-03-06 18:00:00",14260,12.59,70.62,73.48,71.86,42.71,48.02,0.095,0.3417177,9.5,9.5,151.1,16.42,0
"2016-03-06 19:00:00",14261,12.48,67.84,70.98,69.46,46.9,53.09,0.006,0.02136766,8.14,8.14,157.6,18.54,0
"2016-03-06 20:00:00",14262,12.44,67.07,68.57,67.9,51.34,56.98,0,0.0001594274,7.76,7.76,154.7,16.22,0
"2016-03-06 21:00:00",14263,12.42,65,67.31,66.11,56.81,65.39,0,0.0002462132,8.2,8.2,155.9,17.64,0
"2016-03-06 22:00:00",14264,12.39,63.91,65.43,64.71,65.23,70.12,0,0.0001483352,8.52,8.52,158,17.78,0
"2016-03-06 23:00:00",14265,12.37,63.91,64.52,64.2,69.65,71.37,0,0.0001402633,8.01,8.01,163.7,19.23,0
"2016-03-06 24:00:00",14266,12.34,62.69,64.33,63.46,71.24,76.1,0,7.568344E-005,8.5,8.5,164.3,21.06,0
"2016-03-07 01:00:00",14267,12.33,61.97,63.06,62.47,75.97,79.49,0,9.789489E-005,7.433,7.433,160.5,17.5,0
"2016-03-07 02:00:00",14268,12.31,61.31,62.28,61.71,79.42,83.6,0,9.587917E-005,7.393,7.393,156,17.73,0
"2016-03-07 03:00:00",14269,12.3,61.37,62.1,61.71,83.2,85.5,0,0.0002028656,7.518,7.518,162.4,17.73,0
"2016-03-07 04:00:00",14270,12.28,61.43,62.16,61.79,85.2,86.9,0,0.0002412141,7.348,7.348,162.3,17.83,0
"2016-03-07 05:00:00",14271,12.26,61.61,62.65,62.01,86.7,87.4,0,0.0001907514,7.772,7.772,159.4,18.94,0
"2016-03-07 06:00:00",14272,12.25,62.16,63.43,62.64,87.2,89.5,0,0.0002523139,7.716,7.716,160.4,19.67,0
"2016-03-07 07:00:00",14273,12.23,62.88,63.91,63.42,87.5,89.1,0.001,0.002372644,8.17,8.17,159.1,19.19,0
"2016-03-07 08:00:00",14274,12.23,63.6,64.88,64.25,86.4,88.2,0.014,0.04912912,7.915,7.915,160.5,18.94,0
"2016-03-07 09:00:00",14275,12.23,64.58,66.22,65.27,84,87.1,0.033,0.1176029,7.523,7.523,160.2,22.7,0
"2016-03-07 10:00:00",14276,12.23,65.73,67.56,66.48,80.3,85.4,0.095,0.3407956,9.39,9.39,167.4,24.17,0
"2016-03-07 11:00:00",14277,12.58,67.31,70.39,68.96,72.67,81,0.261,0.94001,10.11,10.11,162.8,22.1,0
"2016-03-07 12:00:00",14278,12.78,69.59,73.84,71.71,63.92,74.63,0.457,1.643806,12.03,12.03,164.4,19.97,0
"2016-03-07 13:00:00",14279,12.82,72.56,74.39,73.5,61.42,66.45,0.349,1.256281,12.39,12.39,159.9,18.52,0
"2016-03-07 14:00:00",14280,12.77,72.93,75.66,74.16,57.61,64.22,0.29,1.042741,11.12,11.12,161.8,19.6,0
"2016-03-07 15:00:00",14281,12.78,74.21,75.97,74.85,56.36,61.25,0.229,0.8253615,11.8,11.8,160.8,19.14,0
"2016-03-07 16:00:00",14282,12.85,73.9,75.48,74.72,58.18,63.25,0.226,0.8134595,11.66,11.66,160.5,19.27,0
"2016-03-07 17:00:00",14283,12.55,71.84,74.33,72.88,61.93,67.43,0.074,0.2669631,10.72,10.72,154.1,17.9,0
"2016-03-07 18:00:00",14284,12.46,69.89,72.32,71.18,66.89,72.29,0.022,0.07815823,9.34,9.34,148.3,18.14,0
"2016-03-07 19:00:00",14285,12.42,68.99,70.32,69.59,71.72,73.89,0.001,0.002686173,10.82,10.82,143.5,16.66,0
"2016-03-07 20:00:00",14286,12.39,67.18,69.36,67.97,73.76,80.5,0,0.0002764479,10.5,10.5,147.4,15.51,0
"2016-03-07 21:00:00",14287,12.36,67.19,67.86,67.53,75.6,77.96,0,0.0002785051,10.92,10.92,147.8,15.96,0
"2016-03-07 22:00:00",14288,12.34,67.07,67.74,67.38,76.47,78.03,0,0.0003067586,10.91,10.91,149.6,16.34,0
"2016-03-07 23:00:00",14289,12.33,67.13,67.98,67.63,76.61,79.78,0,0.000354184,10.04,10.04,150.4,16.07,0
"2016-03-07 24:00:00",14290,12.31,67.07,68.16,67.72,77.18,79.99,0,0.000245203,9.16,9.16,152.3,17.9,0
"2016-03-08 01:00:00",14291,12.27,67.68,68.4,68.06,77.79,79.81,0,0.0002593283,8.48,8.48,157.5,17.81,0
"2016-03-08 02:00:00",14292,12.26,67.85,68.58,68.25,79.34,80.2,0,0.0003501504,10.56,10.56,151,16.4,0
"2016-03-08 03:00:00",14293,12.24,68.09,68.82,68.45,79.81,80.6,0,0.0004732528,9.97,9.97,153.2,17.14,0
"2016-03-08 04:00:00",14294,12.23,68.33,68.94,68.6,79.88,80.9,0,0.0004853614,10.04,10.04,157.1,18.01,0
"2016-03-08 05:00:00",14295,12.23,68.33,68.88,68.6,80.4,81.3,0,0.0003662899,10.64,10.64,153.9,16.3,0
"2016-03-08 06:00:00",14296,12.21,68.33,69.06,68.66,80.7,81.7,0,0.0005055358,9.73,9.73,149.8,17.05,0
"2016-03-08 07:00:00",14297,12.21,68.64,69.54,69.08,79.7,81.2,0.001,0.003147997,9.24,9.24,155.2,17.6,0
"2016-03-08 08:00:00",14298,12.21,67.67,69.6,68.65,79.23,86.6,0.011,0.03810731,8.71,8.71,145,16.07,0
"2016-03-08 09:00:00",14299,12.21,67.49,69.14,68.31,80.1,86.5,0.031,0.1121689,10.45,10.45,138.7,16.33,0
"2016-03-08 10:00:00",14300,12.2,68.47,69.49,68.91,80.3,82.2,0.014,0.04873336,10.94,10.94,144.2,18.04,0
"2016-03-08 11:00:00",14301,12.19,68.57,70.16,69.32,79.64,86.7,0.077,0.276714,11.52,11.52,151.3,16.92,0.02
"2016-03-08 12:00:00",14302,12.26,69.05,70.52,69.72,84.9,90.9,0.101,0.3622396,10.62,10.62,161.9,17.93,0.04
"2016-03-08 13:00:00",14303,12.27,68.81,72.75,70.58,85.9,93.8,0.295,1.063041,7.819,7.819,179.4,22.98,0.07
"2016-03-08 14:00:00",14304,12.74,72.32,76.33,74.13,72.73,88.1,0.349,1.255412,8.12,8.12,182.4,21.89,0
"2016-03-08 15:00:00",14305,12.82,75.73,78.87,77.64,64.92,74.66,0.382,1.376005,7.999,7.999,184.3,21.77,0
"2016-03-08 16:00:00",14306,12.79,78.01,79.84,78.87,61.34,67.49,0.279,1.004779,5.882,5.882,184.5,22.29,0
"2016-03-08 17:00:00",14307,12.76,78.14,80.1,78.88,61.85,67.05,0.256,0.921641,7.209,7.209,178.8,22.15,0
"2016-03-08 18:00:00",14308,12.57,75.89,79.47,77.74,62.05,72.72,0.136,0.4898442,8.55,8.55,163.1,21.17,0
"2016-03-08 19:00:00",14309,12.47,73.6,76.14,74.91,72.59,78.34,0.012,0.04233388,7.002,7.002,162.3,19.05,0
"2016-03-08 20:00:00",14310,12.42,72.08,73.9,72.98,78.24,82.5,0,0.0001754922,6.399,6.399,157.7,15.98,0
"2016-03-08 21:00:00",14311,12.39,71.71,72.69,72.22,82.2,84.6,0,0.0002319893,7.541,7.541,150.3,15.85,0
"2016-03-08 22:00:00",14312,12.35,70.56,72.2,71.57,84.2,92.3,0,0.0004589749,7.041,7.041,149.4,16.38,0.01
"2016-03-08 23:00:00",14313,12.32,70.09,70.93,70.48,92.1,94.1,0,0.001233747,5.036,5.036,154.3,15.68,0
"2016-03-08 24:00:00",14314,12.3,69.6,70.45,70.02,93.9,95.9,0,0.0007586897,4.248,4.248,162.7,20.66,0.12
"2016-03-09 01:00:00",14315,12.28,69.24,70.09,69.55,95.1,95.7,0,0.0007254146,4.872,4.872,173,19.77,0.26
"2016-03-09 02:00:00",14316,12.26,69.12,70.27,69.62,91.8,95.6,0,0.0007274442,5.728,5.728,160.1,17.03,0
"2016-03-09 03:00:00",14317,12.24,69.42,70.33,70.02,91.2,93.5,0,0.0004459576,6.533,6.533,160.4,18.14,0
"2016-03-09 04:00:00",14318,12.22,69.24,70.21,69.63,92.8,94.4,0,0.0007577151,7.586,7.586,168.1,23.7,0.01
"2016-03-09 05:00:00",14319,12.2,61.17,70.21,63.53,81.3,96.5,0,0.0007325312,4.241,4.241,265.1,34.71,0.09
"2016-03-09 06:00:00",14320,12.18,61.35,62.22,61.74,96,97.2,0,0.0007094501,3.901,3.901,306.4,37.47,0.05
"2016-03-09 07:00:00",14321,12.16,61.92,62.77,62.3,92.4,97.1,0.001,0.002277888,8.57,8.57,5.975,21.84,0
"2016-03-09 08:00:00",14322,12.16,61.92,62.47,62.17,91.2,93.4,0.024,0.08588681,11.17,11.17,35.85,12.71,0
"2016-03-09 09:00:00",14323,12.16,61.91,62.46,62.17,88.4,92.3,0.037,0.13462,9.9,9.9,42.36,12.05,0
"2016-03-09 10:00:00",14324,12.14,61.19,62.4,61.74,86.5,89.9,0.02,0.07344591,12.53,12.53,42.34,11.38,0
"2016-03-09 11:00:00",14325,12.12,59.01,61.49,60.2,87.6,90.6,0.005,0.01667518,13.89,13.89,39.45,13.57,0.02
"2016-03-09 12:00:00",14326,12.11,58.29,59.5,58.83,89,93.6,0.034,0.1226415,9.71,9.71,52.37,13.9,0.09
"2016-03-09 13:00:00",14327,12.12,57.62,58.65,58.08,93.3,96.3,0.017,0.06112675,6.561,6.561,12.93,22.93,0.24
"2016-03-09 14:00:00",14328,12.12,57.68,58.65,58.09,95.7,96.8,0.047,0.1706081,7.241,7.241,18.12,27.5,0.13
"2016-03-09 15:00:00",14329,12.11,58.1,58.65,58.4,94.5,96,0.025,0.09074635,10.17,10.17,39.85,14.82,0.11
"2016-03-09 16:00:00",14330,12.1,57.86,58.53,58.19,95.1,97.1,0.009,0.03098634,7.794,7.794,52.46,12.04,0.52
"2016-03-09 17:00:00",14331,12.1,57.8,58.77,58.28,96.6,97.6,0.042,0.1508546,10.05,10.05,54.21,13.06,0.11
"2016-03-09 18:00:00",14332,12.08,58.23,59.44,58.83,96.1,96.9,0.011,0.04080906,8.97,8.97,53.72,12.89,0.02
"2016-03-09 19:00:00",14333,12.07,59.08,59.68,59.4,96,96.8,0.001,0.002252026,6.017,6.017,68.69,15.72,0.02
"2016-03-09 20:00:00",14334,12.06,59.14,59.74,59.42,96.6,97,0,0.0007237411,7.004,7.004,62.12,13.89,0.02
"2016-03-09 21:00:00",14335,12.05,59.32,60.54,59.79,95.4,96.8,0,0.000587463,6.926,6.926,80.8,14.03,0.16
"2016-03-09 22:00:00",14336,12.05,59.68,60.48,59.99,95.4,97.1,0,0.0006984466,4.442,4.442,11.07,28.21,0.07
"2016-03-09 23:00:00",14337,12.03,59.75,60.41,60.09,96.8,97.3,0,0.0006984244,3.046,3.046,359.7,17.71,0.13
"2016-03-09 24:00:00",14338,12.03,59.92,60.53,60.2,96.5,97.3,0,0.0007256587,5.819,5.819,17.53,20.84,0
"2016-03-10 01:00:00",14339,12.03,59.98,60.59,60.28,96.5,97.1,0,0.0008104346,6.829,6.829,53.49,19.37,0.25
"2016-03-10 02:00:00",14340,12.02,59.92,60.53,60.19,97,97.8,0,0.0006973956,4.564,4.564,21.2,26.33,0.23
"2016-03-10 03:00:00",14341,12.01,59.61,60.35,60.05,97.7,98.4,0,0.000656023,3.43,3.43,354.4,32.93,0.18
"2016-03-10 04:00:00",14342,12.01,59.43,60.29,59.9,98.2,98.5,0,0.0005500493,3.58,3.58,348.9,63.36,0.3
"2016-03-10 05:00:00",14343,11.99,59.19,59.8,59.5,97.5,98.6,0,0.0007135572,8.05,8.05,16.87,17.42,0.01
"2016-03-10 06:00:00",14344,11.98,59.49,59.93,59.69,96.9,97.6,0,0.0007266927,7.567,7.567,23.6,15.66,0.06
"2016-03-10 07:00:00",14345,11.97,59.44,59.99,59.71,97.2,97.5,0.001,0.002505131,4.502,4.502,358.5,27.62,0
"2016-03-10 08:00:00",14346,11.98,59.5,60.59,59.98,95.8,97.3,0.019,0.06707713,5.669,5.669,7.896,15.46,0
"2016-03-10 09:00:00",14347,11.98,60.1,60.77,60.44,95.8,96.8,0.043,0.153068,4.13,4.131,4.451,17.41,0
"2016-03-10 10:00:00",14348,12.07,60.34,62.4,61.36,93.9,97.2,0.132,0.4752722,5.098,5.098,1.494,19.24,0
"2016-03-10 11:00:00",14349,12.27,62.15,63.79,63.04,89.2,94.6,0.168,0.6059775,5.342,5.342,3.978,21.42,0
"2016-03-10 12:00:00",14350,12.34,63.42,64.94,64.16,84.9,91.3,0.184,0.6622266,5.973,5.973,2.012,20.89,0
"2016-03-10 13:00:00",14351,12.29,63.66,65.55,64.69,83.3,89.4,0.202,0.7276458,6.967,6.967,9.79,17.51,0
"2016-03-10 14:00:00",14352,12.38,64.52,67.78,66,78.48,86.1,0.376,1.354661,8.36,8.36,14.6,16.96,0
"2016-03-10 15:00:00",14353,12.58,66.5,69.16,67.78,75.98,83.2,0.405,1.459177,8.41,8.41,8.71,21.88,0
"2016-03-10 16:00:00",14354,12.37,66.86,68.55,67.71,76.99,82.6,0.131,0.4701526,6.674,6.674,5.09,21.14,0
"2016-03-10 17:00:00",14355,12.29,65.79,67.16,66.47,81.5,85.3,0.04,0.1437645,3.486,3.486,345.7,18.92,0
"2016-03-10 18:00:00",14356,12.25,65.42,66.09,65.68,84.7,85.9,0.016,0.05792155,4.347,4.347,351.2,20.02,0
"2016-03-10 19:00:00",14357,12.2,64.58,65.79,65.05,85.7,90,0.003,0.01146012,5.637,5.637,4.604,18.33,0
"2016-03-10 20:00:00",14358,12.17,64.39,65.18,64.73,87.6,90.8,0,0.0001220991,6.914,6.914,20.32,16.39,0
"2016-03-10 21:00:00",14359,12.13,64.52,65.37,64.95,86.2,89.8,0,1.513625E-005,5.638,5.638,26.01,13.95,0
"2016-03-10 22:00:00",14360,12.09,64.33,64.94,64.65,86.4,88.2,0,8.274481E-005,6.96,6.96,23.36,15.46,0
"2016-03-10 23:00:00",14361,12.06,63.85,64.82,64.25,87.2,91,0,0.0004803236,7.526,7.526,26.06,13.41,0
"2016-03-10 24:00:00",14362,12.02,63.66,64.33,64.06,90.7,91.6,0,0.0003097885,9.04,9.04,44.16,15.89,0
"2016-03-11 01:00:00",14363,12,63.3,64.33,63.84,91.3,95.7,0,0.0005216991,6.195,6.195,60.45,19.38,0.04
"2016-03-11 02:00:00",14364,11.99,63.24,63.97,63.6,95.7,97.4,0,0.0007184973,5.165,5.165,74.3,15.92,0.02
"2016-03-11 03:00:00",14365,11.97,63.48,63.97,63.68,97.2,98,0,0.0007215053,4.508,4.508,55.71,12.17,0.02
"2016-03-11 04:00:00",14366,11.96,63.36,63.97,63.66,97.9,98.5,0,0.0007265473,5.951,5.951,31.48,19.22,0.01
"2016-03-11 05:00:00",14367,11.95,63.6,64.15,63.83,98.2,98.6,0,0.0007265437,1.797,1.797,18.91,14.02,0
"2016-03-11 06:00:00",14368,11.95,63.66,64.27,63.95,98.4,98.8,0,0.0007265501,2.05,2.05,34.33,17.09,0.01
"2016-03-11 07:00:00",14369,11.94,63.79,64.46,64.14,98.6,98.9,0.001,0.002606467,1.031,1.031,161.7,36.23,0.03
"2016-03-11 08:00:00",14370,11.93,63.85,64.46,64.16,98.6,98.9,0.011,0.0395783,0.308,0.308,189.2,10.02,0.03
"2016-03-11 09:00:00",14371,11.94,63.79,64.88,64.42,98.1,98.9,0.057,0.2056746,0.644,0.644,196.3,11.26,0.1
"2016-03-11 10:00:00",14372,11.93,62.45,64.33,63.65,93.8,98.3,0.146,0.5257279,3.923,3.923,184.8,23.82,0.26
"2016-03-11 11:00:00",14373,12.33,62.57,63.79,63.18,87.1,95.3,0.232,0.8347064,3.432,3.432,211.1,25.45,0
"2016-03-11 12:00:00",14374,12.24,62.94,64.88,63.97,83.2,91.2,0.162,0.5831694,1.967,1.967,208.4,34.11,0
"2016-03-11 13:00:00",14375,12.28,63.79,68.93,65.79,64.91,90.1,0.33,1.18726,2.257,2.257,194.4,24.01,0
"2016-03-11 14:00:00",14376,12.59,68.38,70.56,69.41,57.91,74.87,0.616,2.217241,5.243,5.243,168.5,26.14,0
"2016-03-11 15:00:00",14377,12.58,69.59,72.44,71.01,56.22,67.09,0.531,1.913201,5.485,5.485,166.9,26.01,0
"2016-03-11 16:00:00",14378,12.54,70.01,74.21,72.48,52.07,66.49,0.431,1.551578,4.847,4.847,160.4,21.95,0
"2016-03-11 17:00:00",14379,12.57,71.23,73.78,72.55,50.75,61.35,0.232,0.8345232,5.562,5.562,146.5,19.89,0
"2016-03-11 18:00:00",14380,12.44,71.84,72.87,72.37,51.6,58.82,0.108,0.3886895,3.569,3.569,146,20.64,0
"2016-03-11 19:00:00",14381,12.32,68.49,72.38,70.82,53.35,70.54,0.007,0.02572937,2.449,2.449,165.2,21.33,0
"2016-03-11 20:00:00",14382,12.29,67.12,69.29,68.22,63.05,72.28,0,0.0001240981,0.401,0.401,148.3,10.72,0
"2016-03-11 21:00:00",14383,12.27,66.04,67.8,66.88,67.86,74.51,0,0.0001765867,1.352,1.352,153.6,16.75,0
"2016-03-11 22:00:00",14384,12.24,66.28,67.43,66.85,66.24,72.62,0,0.0002018164,3.765,3.765,152.7,15.73,0
"2016-03-11 23:00:00",14385,12.22,64.09,66.64,65.19,70.19,77.89,0,0.0002300709,2.81,2.81,160.2,16.84,0
"2016-03-11 24:00:00",14386,12.19,61.35,64.82,63.83,76.57,93.2,0,0.0002018171,2.875,2.875,175.6,25.76,0.09
"2016-03-12 01:00:00",14387,12.16,58.76,61.54,59.59,91.2,96,0,0.0002321221,2.004,2.004,177,26.53,0.24
"2016-03-12 02:00:00",14388,12.13,59.01,59.62,59.33,95.3,96.4,0,0.000183695,1.309,1.309,46.63,15.33,0
"2016-03-12 03:00:00",14389,12.11,59.02,60.05,59.37,96.2,97.1,0,0.0001907769,1.096,1.096,44.74,27.3,0
"2016-03-12 04:00:00",14390,12.09,59.56,60.96,60.48,94.9,97,0,0.0005238653,2.482,2.482,137,11.89,0
"2016-03-12 05:00:00",14391,12.07,58.96,60.41,59.73,96,97.2,0,0.0004098106,0.559,0.559,141.7,7.695,0
"2016-03-12 06:00:00",14392,12.06,59.02,59.87,59.5,97,98,0,0.0003038362,0.6,0.6,176.1,17.93,0.02
"2016-03-12 07:00:00",14393,12.05,59.26,60.17,59.77,97.4,98.2,0.007,0.02395388,1.268,1.268,138.1,47.62,0.16
"2016-03-12 08:00:00",14394,12.07,59.56,61.5,60.46,96.2,97.8,0.086,0.3105941,1.651,1.651,56.49,14.12,0
"2016-03-12 09:00:00",14395,12.34,61.01,64.15,62.77,81.4,96.7,0.238,0.8576906,1.066,1.066,96.7,41.25,0
"2016-03-12 10:00:00",14396,12.4,62.94,64.21,63.47,81.4,86.5,0.136,0.4897212,1.782,1.782,180.8,21.21,0
"2016-03-12 11:00:00",14397,12.54,63.24,66.52,64.34,69.58,87.7,0.398,1.434116,3.97,3.97,207.2,27.41,0
"2016-03-12 12:00:00",14398,12.57,65.57,69.04,67.03,62.87,79.47,0.561,2.01986,4.194,4.194,217.3,29.23,0
"2016-03-12 13:00:00",14399,12.69,66.91,70.68,68.6,56.39,73.78,0.554,1.994179,4.446,4.446,211.9,32.78,0
"2016-03-12 14:00:00",14400,12.74,67.88,70.92,69.42,56.12,70.54,0.694,2.498574,5.568,5.568,200,28.23,0
"2016-03-12 15:00:00",14401,12.73,68.31,70.25,69.22,58.42,67.94,0.448,1.611367,5.939,5.939,210.2,26.49,0
"2016-03-12 16:00:00",14402,12.62,66.61,69.4,67.54,60.54,70.94,0.235,0.8447309,4.663,4.663,210.3,23.76,0
"2016-03-12 17:00:00",14403,12.83,68.98,71.23,70.42,55.72,64.97,0.396,1.423857,4.851,4.851,218.1,28.28,0
"2016-03-12 18:00:00",14404,12.51,69.16,70.86,69.98,55.01,60.21,0.108,0.3892128,3.188,3.188,217.7,25.13,0
"2016-03-12 19:00:00",14405,12.42,64.46,69.53,67.37,57.67,75.87,0.008,0.02866183,0.248,0.248,169.4,11.02,0
"2016-03-12 20:00:00",14406,12.36,62.76,64.76,63.89,72.69,79.75,0,0.0002492506,0.822,0.822,157.2,6.516,0
"2016-03-12 21:00:00",14407,12.34,62.47,64.17,63.28,74.8,77.03,0,0.0001917605,1.188,1.188,167.6,12.5,0
"2016-03-12 22:00:00",14408,12.3,59.75,62.83,60.82,75.88,84.5,0,0.0001453463,0.203,0.203,166.1,7.219,0
"2016-03-12 23:00:00",14409,12.28,59.56,60.84,60.18,79.47,83.6,0,0.0001080117,0.826,0.826,182.4,14.71,0
"2016-03-12 24:00:00",14410,12.24,58.59,59.99,59.38,80.6,83.7,0,0.0001463886,1.05,1.05,190.2,14.78,0
"2016-03-13 01:00:00",14411,12.23,58.17,59.27,58.81,82,84.7,0,6.865663E-005,1.117,1.117,189.9,12.82,0
"2016-03-13 02:00:00",14412,12.21,57.87,58.9,58.42,83,85.7,0,0.000125205,3.723,3.723,164.5,15.21,0
"2016-03-13 03:00:00",14413,12.19,58.05,58.84,58.37,83.3,85.1,0,0.0001776983,3.617,3.617,177.4,18.23,0
"2016-03-13 04:00:00",14414,12.18,57.02,58.36,57.71,84.8,89.6,0,9.086769E-005,2.87,2.87,182.3,16.46,0
